X,Y,Establishment_ID,Name,Address,Zip_Code,Owner,License_Number,License_Type,Most_Recent_License_Date,Establishment_Type,Status,Restaurant_Complexity_Level,Review_Frequency_in_Days,ObjectId
-83.0623014083955,42.3489311773576,1337,Old Miami Bar,3930 Cass Ave,48201,Daniel Overstreet,035469,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Open,Medium,365,1874
-83.2602244175918,42.4161716008415,2749,Old Redford Academy Elementary School,17195 Redford Ave,48219,Old Redford Academy,046757,Fixed Establishment,2019/07/09 00:00:00+00,Non-Public School,Open,,210,1875
-83.2852197960307,42.4143430083809,4289,Old Redford Academy Middle School,22122 W McNichols Rd,48219,Innovative Learning Solutions,071317,Fixed Establishment,2018/05/08 00:00:00+00,Non-Public School,Open,,210,1876
-83.2218294638461,42.4179262754658,2366,Old Redford Academy Prep. High School,8001 W Outer Dr,48235,Old Redford Academy High Schoo,046795,Fixed Establishment,2018/05/08 00:00:00+00,Non-Public School,Open,,210,1877
-83.2580923102824,42.4182561928045,4490,Old Redford Community Development  LLC,17405 Lahser Rd,48219,Old Redford Comm. Development,077659,Fixed Establishment,2020/05/11 00:00:00+00,Food Service Establishment,Open,Medium,365,1878
-83.2571921534519,42.4160381997438,5026,Old Redford Kitchen & Cafe,21733 W Grand River Ave,48219,Saira Tariq,080844,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Plan Review,High,180,1879
-83.0485196906652,42.3342514197484,51623052,Olin,23 E Grand River Ave,48226,Shawn & Holly McClain,PR19087C,Fixed Establishment,2019/09/09 00:00:00+00,Food Service Establishment,Open,High,180,1880
-83.2374930676551,42.4299030706047,5160,Olympia Coney Island,19740 W Seven Mile,48219,Mike Zekaj,082491,Fixed Establishment,2017/04/06 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,1881
-83.2373295994262,42.3721419778033,977,Olympia Coney Island,20040 Plymouth Rd,48228,Edoardo Gojani,063702,Fixed Establishment,2019/04/26 00:00:00+00,Food Service Establishment,Open,High,180,1882
-82.9648249797605,42.4042363491839,2043,Olympia Coney Island,14350 Harper Ave,48207,Leonard Jakaj Corporation,057380,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,180,1883
-83.0650057380494,42.3565131964231,1161,Olympic Grill,119 W Warren Ave,48201,Ljuvic Vuljaj,052449,Fixed Establishment,2020/06/16 00:00:00+00,Food Service Establishment,Open,High,180,1884
-83.050725334962,42.3998709048266,4047,Omar's Soft Serve,3833 Evaline St,48212,Naji Saleh Hussain,221029,Mobile Food Establishment,2019/05/08 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,395,1885
-83.1969565904592,42.3655681005175,1075,Omega Coney Island,9500 Greenfield Rd,48227,Djoka Gojcaj,200068,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,1886
-83.2655440152272,42.4428543742644,1504,Omega Coney Island ,22501 W Eight Mile Rd,48219,"Gojcaj, Peter & Luigi",035719,Fixed Establishment,2020/05/11 00:00:00+00,Food Service Establishment,Open,,180,1887
-83.2190165260778,42.4013304393867,787,Omega Grill,18130 Fenkell Ave,48223,Nua Vuljaj,075870,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,180,1888
-83.1362824941992,42.3522651360114,1278,Onasis Coney Island ,8001 Livernois Ave,48204,Pashko Dedvukaj,234757,Fixed Establishment,2019/05/06 00:00:00+00,Food Service Establishment,Open,High,180,1889
-83.0673948425817,42.3311054479768,4105,Onassis Coney Island,1501 Michigan Ave,48226,Marjan Gjolaj,070392,Fixed Establishment,2020/05/07 00:00:00+00,Food Service Establishment,Plan Review,,180,1890
-83.1205800157963,42.3903520825591,5352,On The Go Cafe,12815 Linwood St,48238,Harold Dozier & Brian Ross,081916dw,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,1891
-83.0630721557228,42.3556796095656,5086,Operation ABLE of Michigan- Det Training,4750 Woodward Ave,48201,Operation ABLE of Michigan,081573,Fixed Establishment,2020/04/29 00:00:00+00,Food Service Establishment,Open,Medium,365,1892
-83.1352137640141,42.2623176622608,51622624,Operation ABLE of Michigan Site #2,33 E Forest Ave,48201,Operation ABLE of Michigan Det,221950,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,1893
-83.0034548869704,42.3930739057878,2148,Operation Get Down,10100 Harper Ave,48213,Rodney Barnes,054625,Fixed Establishment,2020/06/10 00:00:00+00,Food Service Establishment,Open,,210,1894
-83.2850029687722,42.4422877777599,4267,Opyum Lounge,24587 W Eight Mile Rd,48219,Hossein Sahabi,081053,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,,180,1895
-83.1356086499383,42.328371800682,51622816,Red Park Inn,4442 Central St,4821,Everardo Lopez Rivas,229346,Fixed Establishment,2019/06/25 00:00:00+00,Food Service Establishment,Open,,365,1896
-83.1356086499383,42.328371800682,789,Red Park Inn Bar,4442 Central ,4821,Davis Charels,034809,Fixed Establishment,2016/04/26 00:00:00+00,Food Service Establishment,Open,,365,1897
-83.0633146343742,42.3564453906176,5158,Red Pepper Foods,4800 Woodward Ave,48201,Carolyn Simon,082714,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,Medium,365,1898
-82.9718271192281,42.3904395991966,5240,Red Sea Food Inc.,12500 E Warren,48215,Badredin Fadhel,203691,Fixed Establishment,2018/05/07 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,1899
-83.0414614181704,42.3354531981831,4110,Red Smoke,573 Monroe St,48226,A.TETTJIJ,069405,Fixed Establishment,2019/04/18 00:00:00+00,Food Service Establishment,Open,High,180,1900
-82.9576128590952,42.4361115837265,4301,Regent Park Scholars Charter Academy,15865  E Seven Mile Rd,48205,National Heritage Academies,070883,Fixed Establishment,2016/04/15 00:00:00+00,Non-Public School,Open,Medium,210,1901
-83.2662144611614,42.3999538773999,51623212,Relish Catering,22735 Fenkell Ave,48223,LeGenevieve Squires,249352,Fixed Establishment,2020/02/20 00:00:00+00,Food Service Establishment,Open,,90.0,1902
-83.1176613562006,42.4370799449868,225,Renaissance Bowling Center,19600 Woodward Ave,48203,Virginia Douglas,033851,Fixed Establishment,2019/04/15 00:00:00+00,Food Service Establishment,Open,Medium,180,1903
-83.1948605621865,42.4177708373901,748,Renaissance High School,6565 W Outer Dr,48235,Detroit Board of Education,034744,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,1904
-83.0397650584525,42.3290278798544,2008,Ren Cen Subway Foods LLC,200 Renaissance Center,48243,Ren Cen Subway Foods LLC,078646,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Open,,365,1905
-83.0549712158642,42.3350195821776,4916,Republic Tavern,1942 Grand River Ave,48226,David S Carleton,079782,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,High,180,1906
-83.0563158087916,42.4085130354168,3373,Reshmi Sweets & Cafe,12170 Conant Ave,48212,Zual Khan,075712,Fixed Establishment,2016/04/29 00:00:00+00,Food Service Establishment,Open,High,180,1907
-83.1234940652381,42.3131865621813,1342,Restaurant Nuestra Familia,7620 W Vernor,48209,Jorge and Cynthia Canchola,TO7620,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,1908
-83.2589693705286,42.4106890374731,1331,Restoration Towers,16651 Lahser Rd,48219,Det Intern Stake Ad Hous Com,035461,Fixed Establishment,2020/04/22 00:00:00+00,Food Service Establishment,Open,High,180,1909
-83.0415104814563,42.3306372967726,3636,Rice Bowl,333 E Jefferson Ste 270,48226,Rice Bowl Millender Center Inc,064073,Fixed Establishment,2017/05/02 00:00:00+00,Food Service Establishment,,,365,1910
-83.0397650584525,42.3290278798544,3877,Rice Bowl Express,200 Renaissance Center,48243,Paul S Kado,064218,Fixed Establishment,2017/05/05 00:00:00+00,Food Service Establishment,Permanently Closed,,365,1911
-83.1690717207218,42.4140515728746,4920,Right Production Catering,16676 James Couzens ,48228,Keith Garrett,221038,Mobile Food Establishment,1970/01/01 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,210,1912
-83.1985950780115,42.3898947844484,1463,Rikshaw House,14135 Greenfield Rd,48227,Lewis Lee,035645,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1913
-83.1245029002516,42.3314957764116,4966,Rincon Tropical,6538 Michigan Ave,4821,Lizaida/Riquelmi Moreno,202874,Fixed Establishment,2017/05/31 00:00:00+00,Food Service Establishment,Open,,180,1914
-83.1910168363758,42.4453456823876,5286,Rinor LLC / Mama's,14620 E Eight Mile Rd,48205,Rinor Buzhala,202855,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1915
-82.9971672584966,42.4061013577057,51622640,Rio's Coney Island,10993 Gratiot Ave,48213,Marijan Selitas,220933,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1916
-83.2224928858531,42.4027235393418,51622571,River Bistro Detroit,18456 Grand River Ave,48223,Hardy Hospitality Group,229278,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Permanently Closed,,180,1917
-82.9750253902358,42.3645169802995,1616,River Breeze Dairy,10800 E Jefferson Ave,48214,Clausel Maxwell,035920,Fixed Establishment,2020/05/07 00:00:00+00,Food Service Establishment,Temporarily Closed,Medium,365,1918
-83.0183682277355,42.3371418089518,3974,River Place Bar & Grill,225 Joseph Campau,48201,"River Place Bar & Grill, LLC",070308,Fixed Establishment,2014/04/30 00:00:00+00,Food Service Establishment,Permanently Closed,,365,1919
-82.995638163288,42.3494606283658,1091,River Towers Apartments,7800 E Jefferson Ave,48214,River Towers LDHA,241581,Fixed Establishment,2019/05/31 00:00:00+00,Food Service Establishment,Open,Medium,365,1920
-83.0168490121984,42.3408003257841,206,Rivertown Pizza Papalis ,3171 E Jefferson Ave,48207,Joseph J. Sheena/Rivertown Piz,033827,Fixed Establishment,2020/04/16 00:00:00+00,Food Service Establishment,Open,,180,1921
-83.0318697860816,42.3303966781365,5199,Riverwalk Cafe Carousel,1340 E Atwater St,48207,Michael J. Nowinski,080857,Fixed Establishment,2020/05/12 00:00:00+00,Food Service Establishment,Seasonal,Medium,365,1922
-83.0085989762572,42.3416415253334,5108,Riverwalk Cafe Mt. Elliott,120 Mt Elliott Rd,48207,Andiamo,081278,Fixed Establishment,2020/05/19 00:00:00+00,Food Service Establishment,Seasonal,Low,380,1923
-83.3007933042065,42.3078870818541,5358,Road Dogz,33221 Somerset St,48312,Alvin Dillapree/Yvette Dillapr,218230,Special Transitory Food Unit,1970/01/01 00:00:00+00,LHD - Special Transitory Food,Seasonal,,365,1924
-83.0511064757641,42.3319264947388,3804,Roast Detroit LLC,1128 Washington Blvd,48226,Chris Ferchill,061656,Fixed Establishment,2020/06/16 00:00:00+00,Food Service Establishment,Open,High,180,1925
-83.0454313402105,42.3310188069458,4481,Roasting Plant Coffee,660 Woodward Ave,48226,Roasting Plant First National ,209345,Fixed Establishment,2019/04/22 00:00:00+00,Food Service Establishment,Open,Medium,365,1926
-83.1160722903619,42.3093727568171,703,Roberto Clemente Elementary,1551 Beard St,48209,DETROIT BOARD OF EDUCATION,034662,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,1927
-83.0147278580472,42.3366556654984,2159,Roberts Riverwalk Hotel,1000 River Place,48207,"Roberts Hotels Detroit, LLC",069140,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Temporarily Closed,,180,1928
-83.2117723346586,42.3434957662976,1459,Rob's Deli,16956-58 E Warren Ave,48224,Krystal Enterprises LLC,208185,Fixed Establishment,2020/06/29 00:00:00+00,Food Service Establishment,Open,High,365,1929
-83.0615323993083,42.346480306347,51622553,Rocco's Italian Deli LLC,3627 Cass Ave,48201,"Rocco's Italian Deli, LLC. ",229236,Fixed Establishment,2020/05/07 00:00:00+00,Food Service Establishment,Open,High,180,1930
-83.0607573319829,42.3518040857981,5202,Rock City Eatery,4216 Woodward Ave,48201,Nikita Sanches,204144,Fixed Establishment,2020/07/28 00:00:00+00,Food Service Establishment,Open,High,180,1931
-83.0070291146026,42.3929114864376,51622921,Rock City Eats & Sweets,9701 Harper Ave,48213,Mario Sattam,237725,Fixed Establishment,2019/04/26 00:00:00+00,Food Service Establishment,Plan Review,High,180,1932
-83.2839419039114,42.4140591381921,1086,Rocky's Grill Coney Island,24611 W McNichols Rd,48219,Pashko Vataj,035155,Fixed Establishment,2019/04/28 00:00:00+00,Food Service Establishment,Open,,180,1933
-83.1788963452526,42.4279345810196,51622793,Rocky's Road Brew,18626 Hartwell Dr,48228,Raquel Coronado,,Mobile Food Establishment,1970/01/01 00:00:00+00,LHD - Mobile Food Establishmen,Open,Medium,395,1934
-83.1152539466976,42.3089897581582,732,Sidekicks Saloon,7023 Chatsfield St,48209,Cicotte Enterprises Inc.,034708,Fixed Establishment,2019/05/29 00:00:00+00,Food Service Establishment,Open,,365,1935
-83.0487332067335,42.3357362970145,51622822,Sid Gold's Request Room,1515 Broadway St,48226,Paul Devitt,237718,Fixed Establishment,2019/06/17 00:00:00+00,Food Service Establishment,Open,High,180,1936
-83.0551762724975,42.3240642060644,3451,Signature Grill,250 Riverfront Drive,48226,Charlotte Stugayan,208233,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Permanently Closed,,180,1937
-83.0403537190683,42.4473348626545,5361,Silver Rain (Truth),6200 E Eight Mile Rd,48234,MNM Eight Mile Inc.,208202,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,1938
-83.0528462869923,42.3925591208383,4199,Simpson Softy,3005 Jacob St,48212,Saleh Nasser-Saleh Almamari,038409,Mobile Food Establishment,2017/05/30 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,395,1939
-83.1841322702092,42.4183233098228,5000,Sinai Grace Hospital,6071 W Outer Dr,48235,Morrison Management Specialist,247209,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1940
-82.9738223592208,42.3577687131329,344,Sindbads Inc.,100 St Clair St,48214,Sindbad's Inc,034051,Fixed Establishment,2020/10/14 00:00:00+00,Food Service Establishment,Open,,180,1941
-83.1724323469458,42.3613659349105,4488,Sister Love Treats,9126 Ward St,48228,Renita McCoy Smith,039093,Special Transitory Food Unit,2013/05/01 00:00:00+00,LHD - Special Transitory Food,Seasonal,Medium,365,1942
-83.0558293584889,42.3878113777541,51622747,S.L Ice Cream,2455 Andrus St,48212,Saleh Almasmari,229335,Mobile Food Establishment,2019/05/08 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,395,1943
-83.0478813074001,42.3324466444143,4265,Slices Pizza,1043 Woodward Ave,48226,Virginia Williams,070882,Fixed Establishment,2019/04/18 00:00:00+00,Food Service Establishment,Open,Medium,365,1944
-83.1769387374837,42.4168634172245,5332,Sliders LLC,13330 W McNichols Rd,48235,Terrence Pritchett,229248,Fixed Establishment,2018/04/30 00:00:00+00,Food Service Establishment,,High,180,1945
-83.0759289752231,42.3316338052658,2950,Slows BBQ,2138 Michigan Ave,48216,Brian T. Perrone Renis LLC,203399,Fixed Establishment,2019/04/28 00:00:00+00,Food Service Establishment,Open,,180,1946
-83.0633422333146,42.3495048852366,5042,Slows On The Go Mobile Kitchen,4107 Cass Ave,48201,Brian T. Perrone,039827,Special Transitory Food Unit,2018/03/14 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,395,1947
-83.0633422333146,42.3495048852366,4152,Slows To Go,4107 Cass Ave,48201,Renis LLC,083440,Fixed Establishment,2019/04/24 00:00:00+00,Food Service Establishment,Open,High,180,1948
-83.0488239796963,42.3357762538997,4373,Small Plates LLC,1521 Broadway St,48226,Motor City Group,072051,Fixed Establishment,2018/04/30 00:00:00+00,Food Service Establishment,Permanently Closed,,365,1949
-83.0652784171622,42.3605351073837,51622770,Small World Kitchen,111 E Kirby St,48202,Ali Mohamed Hachem,229204,Fixed Establishment,2020/05/07 00:00:00+00,Food Service Establishment,Temporarily Closed,High,180,1950
-83.0655443526223,42.347480704011,51622936,Smith & Co. ,644 Selden St,48201,"NPBC Detroit, LLC",241584,Fixed Establishment,2020/05/07 00:00:00+00,Food Service Establishment,Open,High,180,1951
-82.9978386198141,42.3556145816732,51622951,Snack Camp,1464 Van Dyke Ave,48214,Vanessa & Michael Canich,241594,Fixed Establishment,2020/05/08 00:00:00+00,Food Service Establishment,Open,High,180,1952
-83.0174368292961,42.3369624037638,4389,Snake Bites,300 River Place,48207,"Laocoon, LLC",071983,Fixed Establishment,2020/04/15 00:00:00+00,Food Service Establishment,Open,,180,1953
-83.107572623383,42.3578648735311,5311,Sobriety House,2081 W Grand Blvd,48208,Dana Smith,250430,Fixed Establishment,2019/04/26 00:00:00+00,Food Service Establishment,Open,,365,1954
-83.0267964085807,42.3356124100564,2752,Society Detroit,1995 Woodbridge St,48207,Tyrone Vass,056745,Fixed Establishment,2020/06/10 00:00:00+00,Food Service Establishment,Open,,365,1955
-83.0612539916389,42.3545028743101,4616,Socra Tea LLC,"71 Garfield St, Suite 50",48201,Socra Tea LLC,074014,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Open,Medium,365,1956
-83.2375352399644,42.3858834545558,362,Sonny's Hamburgers,20001 Schoolcraft Rd,48223,Michael Williams,202879,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1957
-83.2662144611614,42.3999538773999,51622831,Soula Culinary Ambition LLC,22735 Fenkell,48214,LaMonti R Mitchell,230551,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Permanently Closed,Medium,180,1958
-82.9783123438267,42.3749357517161,873,Southeastern High School,3030 Fairview Street,48214,Board of Education,035616,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,1959
-83.0080691436144,42.3473637755201,5161,Southern Fire Bistro & Lounge,575 Bellevue St,48207,Temple Plaza Inc.,083444,Fixed Establishment,2020/06/01 00:00:00+00,Food Service Establishment,Open,High,180,1960
-83.187051009755,42.4167544335533,4454,Southern Smokehouse,14340 W McNichols Rd,48235,Dwayne Hayes,078829,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Open,High,180,1961
-83.0523444305824,42.3511477476478,900,Spain Middle/Elementary School,3700 Beaubien St,48201,Detroit Board of Education,034934,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,Medium,210,1962
-83.1293098329476,42.3443048913462,51623306,Speedy's Coney Island,6211 W Warren Ave,48239,Ali Talih-Naji Hammoud,PS091620,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,90.0,1963
-83.0409599031203,42.3968472704843,5369,Spiderman Ice Cream,5975 Hedge St,48211,Ali Almasmari,221032,Mobile Food Establishment,1970/01/01 00:00:00+00,LHD - Mobile Food Establishmen,,Medium,395,1964
